username,history_created_at,location_picked_from,description
Picker03,"2017-01-20 12:13:09",11132,MZ1-2919A01
Picker03,"2017-01-20 12:13:36",11200,MZ1-2928D03
Picker03,"2017-01-20 12:13:58",11287,MZ1-2938A03
Picker03,"2017-01-20 12:14:52",11443,MZ1-3024D04
Picker03,"2017-01-20 12:15:30",11553,MZ1-3103A02
Picker03,"2017-01-20 12:16:30",11668,MZ1-3116A01
Picker03,"2017-01-20 12:18:34",11923,MZ1-3208D04
Picker03,"2017-01-20 12:19:25",11991,MZ1-3219D06
Picker03,"2017-01-20 12:19:30",11991,MZ1-3219D06
Picker03,"2017-01-20 12:20:56",12174,MZ1-3309A03
Picker03,"2017-01-20 12:21:38",12236,MZ1-3316A02
Picker03,"2017-01-20 12:28:37",12343,MZ1-3330A01
Picker03,"2017-01-20 12:32:24",13559,MZ2-0122A01
Picker03,"2017-01-20 12:32:54",14706,MZ2-0332C02
Picker03,"2017-01-20 12:33:34",17853,MZ2-0915B02
Picker03,"2017-01-20 12:34:17",19425,MZ2-1142B03
Picker03,"2017-01-20 12:34:21",19425,MZ2-1142B03
Picker03,"2017-01-20 12:35:55",23481,MZ2-1912B03
Picker03,"2017-01-20 12:36:35",25045,MZ2-2138A03
Picker03,"2017-01-20 12:40:08",38489,MZ3-0931D03
Picker03,"2017-01-20 12:40:53",43909,MZ3-1915C05
Picker03,"2017-01-20 12:41:06",43927,MZ3-1916C05
Picker03,"2017-01-20 12:42:06",44883,MZ3-2106C04
Picker03,"2017-01-20 12:46:32",55136,SEC-0503B06
Picker03,"2017-01-20 12:46:46",55149,SEC-0504A02
Picker03,"2017-01-20 12:46:51",55149,SEC-0504A02
Picker03,"2017-01-20 12:47:23",55155,SEC-0504B01
Picker03,"2017-01-20 12:47:52",55159,SEC-0504B05
Picker03,"2017-01-20 12:48:46",55159,SEC-0504B05
Picker03,"2017-01-20 12:48:57",55160,SEC-0504B06
Picker03,"2017-01-20 12:49:02",55160,SEC-0504B06
Picker03,"2017-01-20 12:49:13",55160,SEC-0504B06
Picker03,"2017-01-20 12:49:33",55181,SEC-0505B03
Picker03,"2017-01-20 12:49:48",55200,SEC-0506A05
Picker03,"2017-01-20 12:50:04",55248,SEC-0508A05
Picker03,"2017-01-20 12:50:22",55251,SEC-0508B01
Picker03,"2017-01-20 12:50:39",55302,SEC-0510B04
Picker03,"2017-01-20 12:51:09",55357,SEC-0512C04
Picker03,"2017-01-20 12:51:37",55389,SEC-0514A02
Picker03,"2017-01-20 12:51:47",55392,SEC-0514A05
Picker03,"2017-01-20 12:51:58",55393,SEC-0514A06
Picker03,"2017-01-20 12:52:11",55419,SEC-0515B01
Picker03,"2017-01-20 12:52:29",55447,SEC-0516B05
Picker03,"2017-01-20 12:52:45",55471,SEC-0517B05
Picker03,"2017-01-20 12:53:10",55515,SEC-0519B01
Picker03,"2017-01-20 12:53:20",55517,SEC-0519B03
Picker03,"2017-01-20 12:53:35",55531,SEC-0520B03
Picker03,"2017-01-20 12:59:59",3635,MZ1-0204D04
Picker03,"2017-01-20 13:00:58",4498,MZ1-0535D06
Picker03,"2017-01-20 13:01:31",5493,MZ1-0925D05
Picker03,"2017-01-20 13:02:03",6276,MZ1-1214D03
Picker03,"2017-01-20 13:02:42",8278,MZ1-1917D04
Picker03,"2017-01-20 13:06:11",10441,MZ1-2705D03
Picker03,"2017-01-20 13:06:37",10469,MZ1-2708D04
Picker03,"2017-01-20 13:06:52",10469,MZ1-2708D04
Picker03,"2017-01-20 13:08:54",10491,MZ1-2711A02
Picker03,"2017-01-20 13:14:43",10536,MZ1-2716A02
Picker03,"2017-01-20 13:18:09",10661,MZ1-2732A01
Picker03,"2017-01-20 13:18:16",10661,MZ1-2732A01
Picker03,"2017-01-20 13:18:35",10661,MZ1-2732A01
Picker03,"2017-01-20 13:18:40",10661,MZ1-2732A01
Picker03,"2017-01-20 13:18:45",10661,MZ1-2732A01
Picker03,"2017-01-20 13:18:51",10661,MZ1-2732A01
Picker03,"2017-01-20 13:18:56",10661,MZ1-2732A01
Picker03,"2017-01-20 13:19:03",10661,MZ1-2732A01
Picker03,"2017-01-20 13:19:21",10661,MZ1-2732A01
Picker03,"2017-01-20 13:19:26",10661,MZ1-2732A01
Picker03,"2017-01-20 13:19:38",10661,MZ1-2732A01
Picker03,"2017-01-20 13:19:44",10661,MZ1-2732A01
Picker03,"2017-01-20 13:19:51",10661,MZ1-2732A01
Picker03,"2017-01-20 13:19:57",10661,MZ1-2732A01
Picker03,"2017-01-20 13:20:24",10753,MZ1-2742A03
Picker03,"2017-01-20 13:22:42",11033,MZ1-2908A01
Picker03,"2017-01-20 13:22:48",11033,MZ1-2908A01
Picker03,"2017-01-20 13:22:53",11033,MZ1-2908A01
Picker03,"2017-01-20 13:23:16",11061,MZ1-2911A02
Picker03,"2017-01-20 13:23:55",11079,MZ1-2913A02
Picker03,"2017-01-20 13:25:17",11114,MZ1-2917A01
Picker03,"2017-01-20 13:25:23",11114,MZ1-2917A01
Picker03,"2017-01-20 13:25:39",11132,MZ1-2919A01
Picker03,"2017-01-20 13:25:46",11132,MZ1-2919A01
Picker03,"2017-01-20 13:25:51",11132,MZ1-2919A01
Picker03,"2017-01-20 13:26:24",11160,MZ1-2924A02
Picker03,"2017-01-20 13:26:40",11160,MZ1-2924A02
Picker03,"2017-01-20 13:27:30",11278,MZ1-2937A03
Picker03,"2017-01-20 13:27:55",11322,MZ1-2942A02
Picker03,"2017-01-20 13:28:03",11322,MZ1-2942A02
Picker03,"2017-01-20 13:34:57",8278,MZ1-1917D04
Picker03,"2017-01-20 13:35:49",9848,MZ1-2503A01
Picker03,"2017-01-20 13:36:03",9850,MZ1-2503A03
Picker03,"2017-01-20 13:36:09",9850,MZ1-2503A03
Picker03,"2017-01-20 13:36:27",9859,MZ1-2504A03
Picker03,"2017-01-20 13:38:09",10418,MZ1-2703A01
Picker03,"2017-01-20 13:38:19",10426,MZ1-2703D06
Picker03,"2017-01-20 13:39:07",10476,MZ1-2709D02
Picker03,"2017-01-20 13:39:12",10476,MZ1-2709D02
Picker03,"2017-01-20 13:39:18",10476,MZ1-2709D02
Picker03,"2017-01-20 13:39:25",10476,MZ1-2709D02
Picker03,"2017-01-20 13:39:55",10477,MZ1-2709D03
Picker03,"2017-01-20 13:40:00",10477,MZ1-2709D03
Picker03,"2017-01-20 13:41:17",10753,MZ1-2742A03
Picker03,"2017-01-20 13:41:26",10753,MZ1-2742A03
Picker03,"2017-01-20 13:42:32",11033,MZ1-2908A01
Picker03,"2017-01-20 13:43:04",11052,MZ1-2910A02
Picker03,"2017-01-20 13:43:13",11052,MZ1-2910A02
Picker03,"2017-01-20 13:43:29",11061,MZ1-2911A02
Picker03,"2017-01-20 13:43:34",11061,MZ1-2911A02
Picker03,"2017-01-20 13:44:07",11079,MZ1-2913A02
Picker03,"2017-01-20 13:44:31",11115,MZ1-2917A02
Picker03,"2017-01-20 13:44:39",11115,MZ1-2917A02
Picker03,"2017-01-20 13:45:14",11242,MZ1-2933A03
Picker03,"2017-01-20 13:45:21",11242,MZ1-2933A03
Picker03,"2017-01-20 13:45:30",11242,MZ1-2933A03
Picker03,"2017-01-20 13:46:55",10476,MZ1-2709D02
Picker03,"2017-01-20 13:47:08",10477,MZ1-2709D03
Picker03,"2017-01-20 13:47:43",11052,MZ1-2910A02
Picker03,"2017-01-20 13:47:56",11115,MZ1-2917A02
Picker03,"2017-01-20 13:48:36",11242,MZ1-2933A03
Picker03,"2017-01-20 13:48:41",11242,MZ1-2933A03
Picker03,"2017-01-20 13:49:30",11589,MZ1-3107A02
Picker03,"2017-01-20 13:49:36",11589,MZ1-3107A02
Picker03,"2017-01-20 13:49:42",11589,MZ1-3107A02
Picker03,"2017-01-20 13:50:09",11597,MZ1-3108A01
Picker03,"2017-01-20 13:50:39",11624,MZ1-3111A02
Picker03,"2017-01-20 13:50:45",11624,MZ1-3111A02
Picker03,"2017-01-20 13:50:50",11624,MZ1-3111A02
Picker03,"2017-01-20 13:51:22",11679,MZ1-3117A03
Picker03,"2017-01-20 13:52:35",12119,MZ1-3303A02
Picker03,"2017-01-20 13:52:50",12126,MZ1-3303D06
Picker03,"2017-01-20 13:52:55",12126,MZ1-3303D06
Picker03,"2017-01-20 13:53:00",12126,MZ1-3303D06
Picker03,"2017-01-20 13:53:05",12126,MZ1-3303D06
Picker03,"2017-01-20 13:53:44",12126,MZ1-3303D06
Picker03,"2017-01-20 13:54:08",12127,MZ1-3304A01
Picker03,"2017-01-20 13:55:09",12161,MZ1-3307D05
Picker03,"2017-01-20 13:56:50",12163,MZ1-3308A01
Picker03,"2017-01-20 13:56:55",12163,MZ1-3308A01
Picker03,"2017-01-20 13:57:24",12169,MZ1-3308D04
Picker03,"2017-01-20 13:57:37",12171,MZ1-3308D06
Picker03,"2017-01-20 13:57:50",12171,MZ1-3308D06
Picker03,"2017-01-20 13:58:12",12174,MZ1-3309A03
Picker03,"2017-01-20 13:58:26",12175,MZ1-3309D01
Picker03,"2017-01-20 13:58:35",12183,MZ1-3310A03
Picker03,"2017-01-20 13:58:48",12189,MZ1-3310D06
Picker03,"2017-01-20 13:59:41",12346,MZ1-3330D01
Picker03,"2017-01-20 13:59:50",12363,MZ1-3332A03
Picker03,"2017-01-20 13:59:58",12370,MZ1-3333A01
Picker03,"2017-01-20 14:04:35",3440,MZ1-0109A01
Picker03,"2017-01-20 14:05:05",3551,MZ1-0125D01
Picker03,"2017-01-20 14:05:21",3561,MZ1-0126D02
Picker03,"2017-01-20 14:06:24",5907,MZ1-1107A02
Picker03,"2017-01-20 14:07:40",9942,MZ1-2513D02
Picker03,"2017-01-20 14:07:45",9942,MZ1-2513D02
Picker03,"2017-01-20 14:07:50",9942,MZ1-2513D02
Picker03,"2017-01-20 14:08:42",10448,MZ1-2706D01
Picker03,"2017-01-20 14:08:48",10448,MZ1-2706D01
Picker03,"2017-01-20 14:08:53",10448,MZ1-2706D01
Picker03,"2017-01-20 14:08:58",10448,MZ1-2706D01
Picker03,"2017-01-20 14:09:44",10735,MZ1-2740A03
Picker03,"2017-01-20 14:09:49",10735,MZ1-2740A03
Picker03,"2017-01-20 14:10:48",11008,MZ1-2905A03
Picker03,"2017-01-20 14:10:54",11008,MZ1-2905A03
Picker03,"2017-01-20 14:11:01",11008,MZ1-2905A03
Picker03,"2017-01-20 14:11:31",11017,MZ1-2906A03
Picker03,"2017-01-20 14:11:52",11017,MZ1-2906A03
Picker03,"2017-01-20 14:11:58",11017,MZ1-2906A03
Picker03,"2017-01-20 14:12:11",11017,MZ1-2906A03
Picker03,"2017-01-20 14:12:23",11025,MZ1-2907A02
Picker03,"2017-01-20 14:13:02",11079,MZ1-2913A02
Picker03,"2017-01-20 14:13:08",11079,MZ1-2913A02
Picker03,"2017-01-20 14:13:23",11080,MZ1-2913A03
Picker03,"2017-01-20 14:13:28",11080,MZ1-2913A03
Picker03,"2017-01-20 14:13:33",11080,MZ1-2913A03
Picker03,"2017-01-20 14:13:38",11080,MZ1-2913A03
Picker03,"2017-01-20 14:14:33",11161,MZ1-2924A03
Picker03,"2017-01-20 14:14:51",11161,MZ1-2924A03
Picker03,"2017-01-20 14:15:28",11414,MZ1-3017D03
Picker03,"2017-01-20 14:15:41",11420,MZ1-3018D05
Picker03,"2017-01-20 14:16:20",11810,MZ1-3134A01
Picker03,"2017-01-20 14:16:32",11810,MZ1-3134A01
Picker03,"2017-01-20 14:16:51",11846,MZ1-3138A02
Picker03,"2017-01-20 14:17:34",12077,MZ1-3236D02
Picker03,"2017-01-20 14:24:19",12138,MZ1-3305A03
Picker03,"2017-01-20 14:24:40",12138,MZ1-3305A03
Picker03,"2017-01-20 14:24:46",12138,MZ1-3305A03
Picker03,"2017-01-20 14:25:26",12157,MZ1-3307D01
Picker03,"2017-01-20 14:25:32",12157,MZ1-3307D01
Picker03,"2017-01-20 14:25:37",12157,MZ1-3307D01
Picker03,"2017-01-20 14:25:42",12157,MZ1-3307D01
Picker03,"2017-01-20 14:26:13",12176,MZ1-3309D02
Picker03,"2017-01-20 14:27:24",12192,MZ1-3311A03
Picker03,"2017-01-20 14:27:53",12193,MZ1-3311D01
Picker03,"2017-01-20 14:27:59",12193,MZ1-3311D01
Picker03,"2017-01-20 14:28:17",12193,MZ1-3311D01
Picker03,"2017-01-20 14:28:21",12193,MZ1-3311D01
Picker03,"2017-01-20 14:28:38",12194,MZ1-3311D02
Picker03,"2017-01-20 14:28:44",12194,MZ1-3311D02
Picker03,"2017-01-20 14:29:17",12195,MZ1-3311D03
Picker03,"2017-01-20 14:29:31",12196,MZ1-3311D04
Picker03,"2017-01-20 14:37:47",12251,MZ1-3317D05
Picker03,"2017-01-20 14:37:55",12251,MZ1-3317D05
Picker03,"2017-01-20 14:38:05",12251,MZ1-3317D05
Picker03,"2017-01-20 14:38:13",12251,MZ1-3317D05
Picker03,"2017-01-20 14:38:24",12251,MZ1-3317D05
Picker03,"2017-01-20 14:40:11",12251,MZ1-3317D05
Picker03,"2017-01-20 14:51:26",12274,MZ1-3320D01
Picker04,"2017-01-20 07:15:46",10002,MZ1-2520A02
Picker04,"2017-01-20 07:20:36",8427,MZ1-1936A03
Picker04,"2017-01-20 07:21:09",8427,MZ1-1936A03
Picker04,"2017-01-20 07:21:36",8427,MZ1-1936A03
Picker04,"2017-01-20 07:22:02",8427,MZ1-1936A03
Picker04,"2017-01-20 07:23:33",9613,MZ1-2342A03
Picker04,"2017-01-20 07:38:06",9460,MZ1-2325A03
Picker04,"2017-01-20 07:38:25",9460,MZ1-2325A03
Picker04,"2017-01-20 07:40:12",8435,MZ1-1937A02
Picker04,"2017-01-20 07:40:56",8481,MZ1-1942A03
Picker04,"2017-01-20 07:44:54",10483,MZ1-2710A03
Picker04,"2017-01-20 07:45:25",11553,MZ1-3103A02
Picker04,"2017-01-20 07:46:30",11836,MZ1-3137A01
Picker04,"2017-01-20 07:50:01",8470,MZ1-1941A01
Picker04,"2017-01-20 07:50:22",8470,MZ1-1941A01
Picker04,"2017-01-20 07:52:01",11748,MZ1-3127A01
Picker04,"2017-01-20 07:54:53",4170,MZ1-0338D05
Picker04,"2017-01-20 07:55:55",7222,MZ1-1529A01
Picker04,"2017-01-20 07:57:23",10028,MZ1-2525A01
Picker04,"2017-01-20 07:58:14",10842,MZ1-2816D05
Picker04,"2017-01-20 07:59:39",11696,MZ1-3119A03
Picker04,"2017-01-20 08:00:06",11976,MZ1-3217D03
Picker04,"2017-01-20 08:02:46",7595,MZ1-1705A02
Picker04,"2017-01-20 08:03:45",7595,MZ1-1705A02
Picker04,"2017-01-20 08:05:01",7614,MZ1-1707A03
Picker04,"2017-01-20 08:06:50",8801,MZ1-2113A01
Picker04,"2017-01-20 08:08:10",9396,MZ1-2316A02
Picker04,"2017-01-20 08:11:47",12814,MZ1-3517A01
Picker04,"2017-01-20 08:17:30",8281,MZ1-1918A01
Picker04,"2017-01-20 08:19:36",11017,MZ1-2906A03
Picker04,"2017-01-20 08:20:28",12181,MZ1-3310A01
Picker04,"2017-01-20 08:21:49",12752,MZ1-3510A02
Picker04,"2017-01-20 08:28:43",12787,MZ1-3514A01
Picker04,"2017-01-20 08:30:47",13206,MZ1-3631A03
Picker04,"2017-01-20 08:35:04",7911,MZ1-1742A03
Picker04,"2017-01-20 08:36:43",11597,MZ1-3108A01
Picker04,"2017-01-20 08:38:31",12236,MZ1-3316A02
Picker04,"2017-01-20 08:39:12",12236,MZ1-3316A02
Picker04,"2017-01-20 08:40:11",11597,MZ1-3108A01
Picker04,"2017-01-20 08:40:59",12236,MZ1-3316A02
Picker04,"2017-01-20 08:46:13",3855,MZ1-0242A02
Picker04,"2017-01-20 08:46:30",3855,MZ1-0242A02
Picker04,"2017-01-20 08:46:45",3855,MZ1-0242A02
Picker04,"2017-01-20 08:47:54",5433,MZ1-0917A02
Picker04,"2017-01-20 08:49:40",9422,MZ1-2319A01
Picker04,"2017-01-20 08:50:47",12346,MZ1-3330D01
Picker04,"2017-01-20 09:00:54",7603,MZ1-1706A01
Picker04,"2017-01-20 09:03:53",9351,MZ1-2311A02
Picker04,"2017-01-20 09:05:28",11751,MZ1-3127D01
Picker04,"2017-01-20 09:06:20",11843,MZ1-3137D05
Picker04,"2017-01-20 09:08:02",7857,MZ1-1736A03
Picker04,"2017-01-20 09:09:51",8281,MZ1-1918A01
Picker04,"2017-01-20 09:11:52",11678,MZ1-3117A02
Picker04,"2017-01-20 09:12:18",12263,MZ1-3319A02
Picker04,"2017-01-20 09:13:00",12815,MZ1-3517A02
Picker04,"2017-01-20 09:18:25",9512,MZ1-2331A01
Picker04,"2017-01-20 09:21:04",11572,MZ1-3105A03
Picker04,"2017-01-20 09:21:45",11666,MZ1-3115D05
Picker04,"2017-01-20 09:22:07",11683,MZ1-3117D04
Picker04,"2017-01-20 09:22:43",11785,MZ1-3131A03
Picker04,"2017-01-20 09:23:33",12233,MZ1-3315D05
Picker04,"2017-01-20 09:24:27",12762,MZ1-3511A03
Picker04,"2017-01-20 09:25:16",12815,MZ1-3517A02
Picker04,"2017-01-20 09:27:05",7206,MZ1-1527A03
Picker04,"2017-01-20 09:33:40",8355,MZ1-1928A03
Picker04,"2017-01-20 09:36:27",9849,MZ1-2503A02
Picker04,"2017-01-20 09:37:54",12254,MZ1-3318A02
Picker04,"2017-01-20 09:38:31",12815,MZ1-3517A02
Picker04,"2017-01-20 09:40:19",9912,MZ1-2510A02
Picker04,"2017-01-20 09:42:33",7222,MZ1-1529A01
Picker04,"2017-01-20 09:45:00",8954,MZ1-2132A03
Picker04,"2017-01-20 09:46:13",9449,MZ1-2324A01
Picker04,"2017-01-20 09:47:54",12121,MZ1-3303D01
Picker04,"2017-01-20 09:50:25",12236,MZ1-3316A02
Picker04,"2017-01-20 09:52:26",6174,MZ1-1139A03
Picker04,"2017-01-20 09:54:53",7331,MZ1-1541A02
Picker04,"2017-01-20 09:57:50",7893,MZ1-1740A03
Picker04,"2017-01-20 09:59:15",7893,MZ1-1740A03
Picker04,"2017-01-20 10:05:18",6174,MZ1-1139A03
Picker04,"2017-01-20 10:06:21",7223,MZ1-1529A02
Picker04,"2017-01-20 10:08:05",7893,MZ1-1740A03
Picker04,"2017-01-20 10:11:22",12226,MZ1-3315A01
Picker04,"2017-01-20 10:11:47",12237,MZ1-3316A03
Picker04,"2017-01-20 10:16:54",12226,MZ1-3315A01
Picker04,"2017-01-20 10:17:14",12237,MZ1-3316A03
Picker04,"2017-01-20 10:18:27",9449,MZ1-2324A01
Picker04,"2017-01-20 10:20:46",12253,MZ1-3318A01
Picker04,"2017-01-20 10:21:42",12253,MZ1-3318A01
Picker04,"2017-01-20 10:24:19",6464,MZ1-1306A02
Picker04,"2017-01-20 10:25:53",7857,MZ1-1736A03
Picker04,"2017-01-20 10:28:48",10164,MZ1-2540A02
Picker04,"2017-01-20 10:28:56",10164,MZ1-2540A02
Picker04,"2017-01-20 10:31:27",10616,MZ1-2727A01
Picker04,"2017-01-20 10:31:49",10627,MZ1-2728A03
Picker04,"2017-01-20 10:32:58",12138,MZ1-3305A03
Picker04,"2017-01-20 10:33:05",12138,MZ1-3305A03
Picker04,"2017-01-20 10:33:26",12138,MZ1-3305A03
Picker04,"2017-01-20 10:38:09",7222,MZ1-1529A01
Picker04,"2017-01-20 10:42:45",7259,MZ1-1533A02
Picker04,"2017-01-20 10:44:57",9512,MZ1-2331A01
Picker04,"2017-01-20 10:46:37",9886,MZ1-2507A03
Picker04,"2017-01-20 10:47:49",9992,MZ1-2519A01
Picker04,"2017-01-20 10:50:32",9992,MZ1-2519A01
Picker04,"2017-01-20 10:51:42",7159,MZ1-1520A01
Picker04,"2017-01-20 10:52:16",7222,MZ1-1529A01
Picker04,"2017-01-20 10:52:50",7323,MZ1-1540A03
Picker04,"2017-01-20 10:54:44",9324,MZ1-2308A02
Picker04,"2017-01-20 10:56:06",10616,MZ1-2727A01
Picker04,"2017-01-20 10:57:06",11159,MZ1-2924A01
Picker04,"2017-01-20 11:00:51",6464,MZ1-1306A02
Picker04,"2017-01-20 11:01:46",7857,MZ1-1736A03
Picker04,"2017-01-20 11:03:03",9324,MZ1-2308A02
Picker04,"2017-01-20 11:03:54",9449,MZ1-2324A01
Picker04,"2017-01-20 11:04:54",10616,MZ1-2727A01
Picker04,"2017-01-20 11:13:47",7223,MZ1-1529A02
Picker04,"2017-01-20 11:20:03",7857,MZ1-1736A03
Picker04,"2017-01-20 11:20:46",7893,MZ1-1740A03
Picker04,"2017-01-20 11:23:19",12253,MZ1-3318A01
Picker04,"2017-01-20 12:07:21",13014,MZ1-3541A03
Picker04,"2017-01-20 12:10:18",6464,MZ1-1306A02
Picker04,"2017-01-20 12:12:10",7222,MZ1-1529A01
Picker04,"2017-01-20 12:13:36",7857,MZ1-1736A03
Picker04,"2017-01-20 12:15:08",8165,MZ1-1905A02
Picker04,"2017-01-20 12:17:12",11563,MZ1-3104A03
Picker04,"2017-01-20 12:20:40",7340,MZ1-1542A02
Picker04,"2017-01-20 12:22:44",8713,MZ1-2103A02
Picker04,"2017-01-20 12:24:04",9859,MZ1-2504A03
Picker04,"2017-01-20 12:26:31",12843,MZ1-3520A03
Picker04,"2017-01-20 12:28:42",8389,MZ1-1932A01
Picker04,"2017-01-20 12:34:19",10715,MZ1-2738A01
Picker04,"2017-01-20 12:36:17",11563,MZ1-3104A03
Picker04,"2017-01-20 12:39:19",12122,MZ1-3303D02
Picker04,"2017-01-20 12:43:05",7595,MZ1-1705A02
Picker04,"2017-01-20 12:43:31",7641,MZ1-1710A03
Picker04,"2017-01-20 12:47:03",9486,MZ1-2328A02
Picker04,"2017-01-20 12:48:25",12217,MZ1-3314A01
Picker04,"2017-01-20 12:49:28",12254,MZ1-3318A02
Picker04,"2017-01-20 12:56:15",7332,MZ1-1541A03
Picker04,"2017-01-20 12:57:33",7595,MZ1-1705A02
Picker04,"2017-01-20 12:58:27",7659,MZ1-1712A03
Picker04,"2017-01-20 12:59:58",10489,MZ1-2710D06
Picker04,"2017-01-20 13:02:53",10654,MZ1-2731A03
Picker04,"2017-01-20 13:07:32",10489,MZ1-2710D06
Picker04,"2017-01-20 13:19:21",6591,MZ1-1320A03
Picker04,"2017-01-20 13:20:29",7677,MZ1-1714A03
Picker04,"2017-01-20 13:21:57",7856,MZ1-1736A02
Picker04,"2017-01-20 13:24:20",11152,MZ1-2923A03
Picker04,"2017-01-20 13:25:30",12253,MZ1-3318A01
Picker04,"2017-01-20 13:28:49",8872,MZ1-2123A01
Picker04,"2017-01-20 13:29:29",9413,MZ1-2318A01
Picker04,"2017-01-20 13:30:22",9433,MZ1-2320A03
Picker04,"2017-01-20 13:30:40",9433,MZ1-2320A03
Picker04,"2017-01-20 13:32:54",11250,MZ1-2934A02
Picker04,"2017-01-20 13:34:21",12716,MZ1-3506A02
Picker04,"2017-01-20 13:37:22",7677,MZ1-1714A03
Picker04,"2017-01-20 13:38:23",9289,MZ1-2304A03
Picker04,"2017-01-20 13:39:03",9423,MZ1-2319A02
Picker04,"2017-01-20 13:40:02",11152,MZ1-2923A03
Picker04,"2017-01-20 13:41:37",12832,MZ1-3519A01
Picker04,"2017-01-20 13:47:06",11160,MZ1-2924A02
Picker04,"2017-01-20 13:48:23",7133,MZ1-1517A02
Picker04,"2017-01-20 13:49:58",7133,MZ1-1517A02
Picker04,"2017-01-20 13:50:23",7133,MZ1-1517A02
Picker04,"2017-01-20 13:55:26",8290,MZ1-1919A01
Picker04,"2017-01-20 13:57:09",8355,MZ1-1928A03
Picker04,"2017-01-20 13:59:39",9350,MZ1-2311A01
Picker04,"2017-01-20 14:03:49",8373,MZ1-1930A03
Picker04,"2017-01-20 14:05:00",8408,MZ1-1934A02
Picker04,"2017-01-20 14:07:02",8408,MZ1-1934A02
Picker04,"2017-01-20 14:09:06",9351,MZ1-2311A02
Picker04,"2017-01-20 14:10:01",9468,MZ1-2326A02
Picker04,"2017-01-20 14:20:51",10849,MZ1-2817D06
Picker04,"2017-01-20 14:21:14",10849,MZ1-2817D06
Picker04,"2017-01-20 14:26:12",7722,MZ1-1719A03
Picker04,"2017-01-20 14:26:49",8355,MZ1-1928A03
Picker04,"2017-01-20 14:27:41",8427,MZ1-1936A03
Picker04,"2017-01-20 14:29:05",8427,MZ1-1936A03
Picker04,"2017-01-20 14:32:47",12182,MZ1-3310A02
Picker04,"2017-01-20 14:40:51",8380,MZ1-1931A01
Picker04,"2017-01-20 14:42:26",8209,MZ1-1910A01
Picker04,"2017-01-20 14:44:30",8954,MZ1-2132A03
Picker04,"2017-01-20 14:50:43",9449,MZ1-2324A01
Picker04,"2017-01-20 14:51:48",10997,MZ1-2904A01
Picker05,"2017-01-20 07:17:08",6156,MZ1-1137A03
Picker05,"2017-01-20 07:18:26",7572,MZ1-1642D03
Picker05,"2017-01-20 07:20:40",9856,MZ1-2503D06
Picker05,"2017-01-20 07:20:48",9856,MZ1-2503D06
Picker05,"2017-01-20 07:21:05",9856,MZ1-2503D06
Picker05,"2017-01-20 07:21:16",9856,MZ1-2503D06
Picker05,"2017-01-20 07:21:41",9857,MZ1-2504A01
Picker05,"2017-01-20 07:22:20",9892,MZ1-2507D06
Picker05,"2017-01-20 07:22:50",9951,MZ1-2514D02
Picker05,"2017-01-20 07:24:00",10064,MZ1-2529A01
Picker05,"2017-01-20 07:25:27",10211,MZ1-2606D04
Picker05,"2017-01-20 07:25:35",10211,MZ1-2606D04
Picker05,"2017-01-20 07:26:10",10442,MZ1-2705D04
Picker05,"2017-01-20 07:26:26",10442,MZ1-2705D04
Picker05,"2017-01-20 07:27:44",10557,MZ1-2718D02
Picker05,"2017-01-20 07:28:32",10617,MZ1-2727A02
Picker05,"2017-01-20 07:29:30",10627,MZ1-2728A03
Picker05,"2017-01-20 07:30:24",10627,MZ1-2728A03
Picker05,"2017-01-20 07:30:38",10627,MZ1-2728A03
Picker05,"2017-01-20 07:31:31",10672,MZ1-2733A03
Picker05,"2017-01-20 07:32:01",10680,MZ1-2734A02
Picker05,"2017-01-20 07:32:19",10680,MZ1-2734A02
Picker05,"2017-01-20 07:33:12",10681,MZ1-2734A03
Picker05,"2017-01-20 07:33:36",10707,MZ1-2737A02
Picker05,"2017-01-20 07:34:00",10735,MZ1-2740A03
Picker05,"2017-01-20 07:34:24",10754,MZ1-2742D01
Picker05,"2017-01-20 07:35:59",10769,MZ1-2804D04
Picker05,"2017-01-20 07:36:26",10797,MZ1-2809D02
Picker05,"2017-01-20 07:36:57",10835,MZ1-2815D04
Picker05,"2017-01-20 07:37:04",10835,MZ1-2815D04
Picker05,"2017-01-20 07:37:48",10864,MZ1-2820D03
Picker05,"2017-01-20 07:38:59",10994,MZ1-2903D04
Picker05,"2017-01-20 07:39:24",11052,MZ1-2910A02
Picker05,"2017-01-20 07:40:00",11077,MZ1-2912D06
Picker05,"2017-01-20 07:40:44",11151,MZ1-2923A02
Picker05,"2017-01-20 07:41:18",11177,MZ1-2926A01
Picker05,"2017-01-20 07:41:41",11184,MZ1-2926D05
Picker05,"2017-01-20 07:42:09",11224,MZ1-2931A03
Picker05,"2017-01-20 07:42:59",11251,MZ1-2934A03
Picker05,"2017-01-20 07:43:47",11251,MZ1-2934A03
Picker05,"2017-01-20 07:44:02",11251,MZ1-2934A03
Picker05,"2017-01-20 07:45:31",11337,MZ1-3004D02
Picker05,"2017-01-20 07:46:17",11360,MZ1-3008D01
Picker05,"2017-01-20 07:47:14",11687,MZ1-3118A02
Picker05,"2017-01-20 07:49:17",11748,MZ1-3127A01
Picker05,"2017-01-20 07:49:46",11766,MZ1-3129A02
Picker05,"2017-01-20 07:52:03",11776,MZ1-3130A03
Picker05,"2017-01-20 07:52:27",11784,MZ1-3131A02
